Timestamp,Node_ID,Voltage_V,Current_A,Load_kW,Temperature_C,Power_Factor,Energy_Output_kWh,Fault,Failure_Risk
2025-01-30 03:50:00,N005,235.72,15.54,3.68,40.85,0.98,0.306,0,0.053
2025-01-30 03:55:00,N039,224.66,19.66,4.43,38.45,0.92,0.368,0,0.042
2025-01-30 04:00:00,N024,230.97,8.44,1.98,33.52,1.0,0.164,0,0.036
2025-01-30 04:05:00,N016,232.98,9.36,2.28,35.45,0.93,0.189,0,0.033
2025-01-30 04:10:00,N046,229.88,7.55,1.73,31.96,0.93,0.144,0,0.052
2025-01-30 04:15:00,N035,232.46,1.82,0.52,29.95,0.96,0.043,0,0.002
2025-01-30 04:20:00,N044,232.12,13.99,3.3,34.39,0.99,0.274,0,0.019
2025-01-30 04:25:00,N023,238.37,19.51,4.77,37.89,0.98,0.396,0,0.04
2025-01-30 04:30:00,N010,225.27,3.56,0.84,31.79,0.99,0.07,0,0.009
2025-01-30 04:35:00,N042,231.73,10.51,2.4,35.19,0.97,0.2,0,0.028
2025-01-30 04:40:00,N010,229.45,6.42,1.45,34.5,1.0,0.12,0,0.031
2025-01-30 04:45:00,N013,221.85,10.24,2.21,33.69,0.97,0.183,0,0.04
2025-01-30 04:50:00,N002,231.09,14.5,3.35,33.52,0.97,0.278,0,0.06
2025-01-30 04:55:00,N014,240.98,10.85,2.62,35.96,0.97,0.218,0,0.017
2025-01-30 05:00:00,N022,232.33,5.08,1.22,32.75,0.93,0.101,0,0.056
2025-01-30 05:05:00,N005,226.3,19.19,4.37,38.08,0.97,0.363,0,0.048
2025-01-30 05:10:00,N044,241.39,10.91,2.71,35.53,0.97,0.225,0,0.052
2025-01-30 05:15:00,N010,223.84,12.68,2.74,32.41,0.96,0.227,0,0.047
2025-01-30 05:20:00,N006,224.56,18.01,4.15,37.05,0.99,0.345,0,0.064
2025-01-30 05:25:00,N032,237.8,8.92,2.09,33.06,0.96,0.173,0,0.011
2025-01-30 05:30:00,N012,233.69,19.16,4.49,39.51,0.95,0.372,1,0.54
2025-01-30 05:35:00,N019,231.86,21.4,4.91,40.99,0.98,0.407,0,0.075
2025-01-30 05:40:00,N004,237.0,8.0,1.81,33.79,0.94,0.15,0,0.012
2025-01-30 05:45:00,N041,221.93,6.87,1.58,34.87,0.92,0.131,0,0.055
2025-01-30 05:50:00,N017,225.2,8.96,2.1,31.72,0.95,0.174,0,0.01
2025-01-30 05:55:00,N021,232.3,3.25,0.72,30.89,0.99,0.059,0,0.019
2025-01-30 06:00:00,N003,230.5,16.1,3.71,34.97,1.0,0.308,0,0.048
2025-01-30 06:05:00,N037,231.34,15.61,3.54,35.15,0.91,0.294,0,0.064
2025-01-30 06:10:00,N031,231.74,17.13,4.13,34.59,0.98,0.343,0,0.038
2025-01-30 06:15:00,N002,236.14,10.6,2.56,36.51,0.93,0.213,0,0.051
2025-01-30 06:20:00,N012,235.83,4.36,0.93,31.96,1.0,0.077,0,0.012
2025-01-30 06:25:00,N029,228.14,9.43,2.03,33.31,0.95,0.169,0,0.03
2025-01-30 06:30:00,N010,230.88,9.37,2.05,33.45,0.95,0.17,0,0.048
2025-01-30 06:35:00,N038,231.14,5.94,1.42,32.0,0.93,0.118,0,0.03
2025-01-30 06:40:00,N039,235.01,10.58,2.49,35.68,0.93,0.206,0,0.02
2025-01-30 06:45:00,N013,238.15,10.33,2.49,34.23,0.92,0.207,0,0.013
2025-01-30 06:50:00,N041,231.14,7.99,1.82,31.16,0.96,0.151,0,0.034
2025-01-30 06:55:00,N023,238.33,11.76,2.74,37.55,1.0,0.228,0,0.064
2025-01-30 07:00:00,N015,230.59,21.17,4.84,41.11,0.96,0.401,0,0.05
2025-01-30 07:05:00,N018,230.17,9.89,2.38,36.24,0.93,0.198,0,0.059
2025-01-30 07:10:00,N027,228.75,8.29,1.82,32.95,0.99,0.151,0,0.038
2025-01-30 07:15:00,N026,229.62,12.11,2.82,35.69,0.94,0.234,0,0.058
2025-01-30 07:20:00,N023,231.34,13.3,3.01,35.71,0.89,0.25,0,0.017
2025-01-30 07:25:00,N002,230.29,3.67,0.84,32.65,0.96,0.07,0,0.026
2025-01-30 07:30:00,N004,224.58,9.87,2.17,34.3,0.95,0.18,0,0.038
2025-01-30 07:35:00,N029,226.28,5.89,1.35,33.81,0.89,0.112,0,0.033
2025-01-30 07:40:00,N036,236.19,18.69,4.35,38.77,0.98,0.361,0,0.068
2025-01-30 07:45:00,N033,228.95,18.23,4.11,40.66,0.98,0.341,0,0.041
2025-01-30 07:50:00,N049,234.12,4.16,0.96,32.91,0.95,0.08,0,0.051
2025-01-30 07:55:00,N008,226.59,6.99,1.62,33.53,0.99,0.135,0,0.045
2025-01-30 08:00:00,N040,226.5,4.33,1.04,28.51,0.93,0.086,0,0.034
2025-01-30 08:05:00,N033,236.1,19.33,4.5,38.6,0.95,0.374,0,0.064
2025-01-30 08:10:00,N040,226.25,5.87,1.46,32.26,1.0,0.122,0,0.021
2025-01-30 08:15:00,N042,232.41,4.8,1.08,29.85,0.96,0.09,0,0.037
2025-01-30 08:20:00,N025,232.4,12.08,2.74,38.34,0.94,0.228,0,0.052
2025-01-30 08:25:00,N033,226.34,21.52,4.91,40.17,0.95,0.407,0,0.058
2025-01-30 08:30:00,N038,234.58,13.59,3.18,37.52,0.95,0.264,0,0.039
2025-01-30 08:35:00,N032,228.22,4.16,1.04,33.86,0.96,0.086,0,0.044
2025-01-30 08:40:00,N029,237.25,13.45,3.16,36.76,0.97,0.263,0,0.064
2025-01-30 08:45:00,N033,234.92,2.44,0.55,30.95,0.95,0.045,0,0.022
2025-01-30 08:50:00,N041,232.89,20.83,4.84,36.62,0.94,0.402,0,0.034
2025-01-30 08:55:00,N048,227.26,12.35,2.72,35.58,0.97,0.226,0,0.048
2025-01-30 09:00:00,N046,228.22,13.64,3.11,36.44,0.93,0.258,0,0.063
2025-01-30 09:05:00,N033,236.92,5.56,1.26,31.89,1.0,0.105,0,0.024
2025-01-30 09:10:00,N027,235.14,7.51,1.84,32.6,0.97,0.152,0,0.008
2025-01-30 09:15:00,N003,225.33,5.5,1.21,29.63,0.99,0.1,0,0.004
2025-01-30 09:20:00,N008,230.04,14.47,3.31,38.48,0.93,0.274,0,0.025
2025-01-30 09:25:00,N047,234.05,3.94,0.88,31.67,0.95,0.073,0,0.01
2025-01-30 09:30:00,N047,231.77,8.06,1.81,31.46,0.89,0.15,0,0.041
2025-01-30 09:35:00,N047,233.8,5.37,1.22,33.19,0.97,0.101,0,0.037
2025-01-30 09:40:00,N025,229.12,4.98,1.03,31.43,0.96,0.085,0,0.053
2025-01-30 09:45:00,N019,238.78,2.49,0.58,33.11,0.98,0.049,0,0.013
2025-01-30 09:50:00,N041,237.84,2.83,0.66,31.65,0.98,0.055,0,0.01
2025-01-30 09:55:00,N037,234.53,1.56,0.55,31.8,0.91,0.046,0,0.041
2025-01-30 10:00:00,N026,222.69,8.64,1.96,34.35,0.97,0.163,1,0.525
2025-01-30 10:05:00,N004,228.23,12.55,2.86,35.35,0.94,0.237,0,0.044
2025-01-30 10:10:00,N041,228.35,11.43,2.5,36.52,0.92,0.207,0,0.019
2025-01-30 10:15:00,N017,233.53,3.53,0.86,29.73,0.97,0.071,0,0.028
2025-01-30 10:20:00,N041,226.07,21.95,4.92,41.86,0.95,0.408,0,0.057
2025-01-30 10:25:00,N037,226.85,8.1,1.85,33.16,0.96,0.154,0,0.057
2025-01-30 10:30:00,N015,226.66,17.23,3.97,40.16,0.99,0.329,0,0.065
2025-01-30 10:35:00,N021,235.93,17.95,4.17,39.82,0.97,0.346,0,0.024
2025-01-30 10:40:00,N010,225.47,17.44,3.85,37.89,0.91,0.319,0,0.037
2025-01-30 10:45:00,N032,227.0,17.77,4.03,37.79,0.97,0.335,0,0.041
2025-01-30 10:50:00,N035,226.62,12.46,2.79,35.5,0.96,0.231,0,0.052
2025-01-30 10:55:00,N047,227.33,15.74,3.5,38.04,0.96,0.291,0,0.047
2025-01-30 11:00:00,N046,222.7,10.91,2.38,33.75,0.97,0.197,0,0.053
2025-01-30 11:05:00,N017,223.05,16.79,3.61,36.24,0.98,0.3,0,0.054
2025-01-30 11:10:00,N033,238.55,3.4,0.86,31.34,0.95,0.071,0,0.004
2025-01-30 11:15:00,N005,223.9,22.32,4.98,41.18,0.96,0.414,0,0.041
2025-01-30 11:20:00,N034,241.67,16.66,3.93,38.04,0.95,0.326,0,0.06
2025-01-30 11:25:00,N037,220.83,6.4,1.4,34.82,0.94,0.117,0,0.04
2025-01-30 11:30:00,N007,227.12,15.26,3.53,35.33,0.93,0.293,0,0.031
2025-01-30 11:35:00,N042,226.92,17.21,3.85,36.89,0.96,0.32,0,0.065
2025-01-30 11:40:00,N002,233.79,18.49,4.3,39.42,0.93,0.357,0,0.034
2025-01-30 11:45:00,N039,229.05,17.06,3.87,35.46,0.93,0.321,0,0.059
2025-01-30 11:50:00,N049,227.23,15.02,3.43,36.06,0.93,0.284,0,0.056
2025-01-30 11:55:00,N006,233.78,8.14,1.76,34.03,0.92,0.146,0,0.034
2025-01-30 12:00:00,N027,224.94,5.27,1.04,31.2,0.98,0.087,0,0.017
2025-01-30 12:05:00,N049,226.07,19.58,4.54,39.79,0.95,0.377,0,0.045
2025-01-30 12:10:00,N005,233.37,14.2,3.3,34.01,0.95,0.274,0,0.018
2025-01-30 12:15:00,N024,224.14,7.97,1.88,34.2,0.97,0.156,0,0.059
2025-01-30 12:20:00,N019,230.54,16.64,3.81,38.72,0.94,0.316,0,0.04
2025-01-30 12:25:00,N005,234.68,18.74,4.27,37.75,0.99,0.355,0,0.042
2025-01-30 12:30:00,N011,223.71,13.24,2.9,34.85,1.0,0.241,0,0.06
2025-01-30 12:35:00,N002,232.88,3.72,0.97,30.58,0.96,0.08,0,0.029
2025-01-30 12:40:00,N047,233.87,6.24,1.51,31.91,0.99,0.125,0,0.038
2025-01-30 12:45:00,N005,231.48,10.6,2.46,36.7,0.98,0.204,0,0.017
2025-01-30 12:50:00,N010,224.83,15.29,3.43,36.5,0.93,0.285,0,0.022
2025-01-30 12:55:00,N001,225.66,18.37,4.2,37.94,0.95,0.349,0,0.04
2025-01-30 13:00:00,N012,233.44,11.41,2.62,33.71,0.96,0.217,0,0.053
2025-01-30 13:05:00,N010,230.41,20.63,4.77,41.49,0.92,0.396,1,0.544
2025-01-30 13:10:00,N012,229.13,13.07,3.01,35.52,0.95,0.249,0,0.057
2025-01-30 13:15:00,N011,228.81,13.32,2.98,37.44,0.98,0.247,0,0.034
2025-01-30 13:20:00,N021,231.95,14.79,3.42,37.03,0.97,0.284,0,0.048
2025-01-30 13:25:00,N046,227.68,9.43,2.22,32.82,0.98,0.185,0,0.051
2025-01-30 13:30:00,N020,235.18,14.69,3.33,37.22,0.93,0.277,0,0.02
2025-01-30 13:35:00,N016,224.94,7.91,1.86,36.97,0.94,0.154,0,0.063
2025-01-30 13:40:00,N041,224.46,8.67,1.8,34.01,1.0,0.149,0,0.058
2025-01-30 13:45:00,N022,237.7,9.91,2.36,33.25,0.9,0.196,0,0.034
2025-01-30 13:50:00,N011,241.66,18.38,4.49,38.69,0.96,0.373,0,0.058
2025-01-30 13:55:00,N014,227.24,13.68,3.2,32.49,0.96,0.265,0,0.05
2025-01-30 14:00:00,N020,223.1,21.68,4.89,42.21,0.96,0.406,0,0.045
2025-01-30 14:05:00,N013,227.75,20.85,4.69,40.17,0.98,0.389,0,0.033
2025-01-30 14:10:00,N004,232.34,17.57,4.12,38.99,0.94,0.342,0,0.072
2025-01-30 14:15:00,N009,225.34,12.76,2.76,34.59,0.98,0.229,0,0.058
2025-01-30 14:20:00,N043,222.17,15.59,3.47,37.48,0.92,0.288,0,0.036
2025-01-30 14:25:00,N014,230.81,14.31,3.25,36.17,0.9,0.27,0,0.063
2025-01-30 14:30:00,N046,228.85,18.88,4.29,37.97,0.95,0.356,0,0.059
2025-01-30 14:35:00,N025,230.74,15.04,3.44,39.02,0.93,0.285,0,0.044
2025-01-30 14:40:00,N010,226.74,19.48,4.48,38.3,0.92,0.372,1,0.57
2025-01-30 14:45:00,N029,232.83,7.91,1.87,35.22,0.95,0.155,1,0.549
2025-01-30 14:50:00,N002,231.08,18.67,4.33,37.57,0.96,0.359,0,0.04
2025-01-30 14:55:00,N042,220.44,10.25,2.11,32.3,0.89,0.175,0,0.028
2025-01-30 15:00:00,N032,227.59,11.81,2.71,34.11,0.94,0.225,0,0.023
2025-01-30 15:05:00,N050,236.27,14.2,3.41,36.07,0.92,0.283,0,0.057
2025-01-30 15:10:00,N033,231.06,17.28,4.07,34.83,0.99,0.338,0,0.048
2025-01-30 15:15:00,N007,237.63,6.31,1.57,32.75,0.94,0.13,0,0.054
2025-01-30 15:20:00,N007,226.84,9.82,2.27,33.42,0.88,0.188,0,0.032
2025-01-30 15:25:00,N036,232.16,8.7,2.06,34.06,0.99,0.171,0,0.056
2025-01-30 15:30:00,N022,233.39,16.24,3.85,38.06,0.94,0.319,0,0.033
2025-01-30 15:35:00,N046,235.35,10.56,2.42,34.55,0.91,0.201,0,0.036
2025-01-30 15:40:00,N034,233.79,15.11,3.55,37.69,0.94,0.295,0,0.044
2025-01-30 15:45:00,N040,222.36,21.41,4.71,41.56,0.97,0.391,0,0.067
2025-01-30 15:50:00,N033,224.91,13.73,3.15,35.25,0.98,0.261,0,0.028
2025-01-30 15:55:00,N004,233.58,8.21,1.88,33.17,0.95,0.156,0,0.039
2025-01-30 16:00:00,N049,231.18,4.58,0.97,32.39,0.93,0.08,0,0.05
2025-01-30 16:05:00,N024,230.27,9.71,2.35,34.58,0.98,0.195,0,0.04
2025-01-30 16:10:00,N031,233.61,3.5,0.81,33.08,0.95,0.067,0,0.055
2025-01-30 16:15:00,N001,227.32,17.92,4.17,40.73,0.98,0.346,0,0.044
2025-01-30 16:20:00,N038,228.33,3.69,0.71,32.26,0.95,0.059,0,0.01
2025-01-30 16:25:00,N050,233.66,21.01,4.85,42.07,0.96,0.403,0,0.036
2025-01-30 16:30:00,N006,234.67,2.41,0.56,33.16,0.94,0.046,0,0.011
2025-01-30 16:35:00,N031,227.85,7.16,1.61,33.76,0.99,0.134,0,0.013
2025-01-30 16:40:00,N040,223.38,10.87,2.43,33.47,0.93,0.202,0,0.028
2025-01-30 16:45:00,N046,227.54,14.35,3.23,37.69,0.95,0.268,0,0.067
2025-01-30 16:50:00,N039,231.82,3.2,0.84,31.52,0.93,0.069,0,0.051
2025-01-30 16:55:00,N008,224.03,11.7,2.52,35.9,0.94,0.209,0,0.018
2025-01-30 17:00:00,N021,234.71,2.83,0.72,28.47,0.96,0.06,0,0.045
2025-01-30 17:05:00,N047,230.84,3.2,0.64,31.82,0.98,0.053,0,0.042
2025-01-30 17:10:00,N013,222.67,4.51,0.99,33.08,0.89,0.082,0,0.042
2025-01-30 17:15:00,N004,227.04,4.96,1.1,32.26,0.95,0.091,0,0.016
2025-01-30 17:20:00,N020,229.35,5.71,1.34,33.83,0.94,0.111,0,0.035
2025-01-30 17:25:00,N005,236.23,21.41,5.0,41.09,0.94,0.415,0,0.052
2025-01-30 17:30:00,N012,226.57,20.67,4.62,38.2,0.99,0.383,0,0.025
2025-01-30 17:35:00,N014,242.25,8.56,2.11,33.83,0.96,0.175,0,0.059
2025-01-30 17:40:00,N008,227.58,19.15,4.4,36.51,0.89,0.365,0,0.024
2025-01-30 17:45:00,N030,228.18,15.36,3.57,38.44,0.94,0.296,0,0.057
2025-01-30 17:50:00,N049,236.36,13.38,3.11,36.13,0.96,0.258,0,0.054
2025-01-30 17:55:00,N048,235.76,13.83,3.21,38.25,0.94,0.267,0,0.034
2025-01-30 18:00:00,N040,231.69,15.16,3.5,34.79,0.96,0.291,0,0.025
2025-01-30 18:05:00,N036,230.8,19.61,4.49,39.73,0.94,0.372,0,0.065
2025-01-30 18:10:00,N031,234.54,7.74,1.87,34.89,1.0,0.156,0,0.051
2025-01-30 18:15:00,N028,229.37,18.64,4.33,38.64,0.92,0.36,0,0.051
2025-01-30 18:20:00,N002,222.06,15.81,3.59,35.7,0.98,0.298,0,0.019
2025-01-30 18:25:00,N045,224.49,9.87,2.11,35.91,0.92,0.175,0,0.028
2025-01-30 18:30:00,N002,221.25,21.44,4.84,38.95,0.94,0.402,0,0.044
2025-01-30 18:35:00,N005,226.72,6.16,1.41,34.24,0.98,0.117,0,0.017
2025-01-30 18:40:00,N029,227.04,19.52,4.41,38.83,0.94,0.366,0,0.071
2025-01-30 18:45:00,N043,230.89,4.03,0.96,31.76,0.95,0.08,0,0.038
2025-01-30 18:50:00,N019,231.09,4.61,1.0,33.75,0.98,0.083,0,0.043
2025-01-30 18:55:00,N050,232.89,9.24,2.28,35.47,0.98,0.189,0,0.047
2025-01-30 19:00:00,N037,230.59,18.53,4.21,39.08,0.97,0.35,0,0.027
2025-01-30 19:05:00,N038,233.06,10.88,2.44,34.28,0.97,0.203,0,0.015
2025-01-30 19:10:00,N035,229.09,18.85,4.27,39.29,0.95,0.354,0,0.047
2025-01-30 19:15:00,N017,228.23,9.74,2.23,31.61,0.94,0.185,0,0.007
2025-01-30 19:20:00,N021,227.66,6.61,1.52,32.85,0.93,0.126,0,0.025
2025-01-30 19:25:00,N032,232.17,8.58,1.96,33.14,0.95,0.162,0,0.01
2025-01-30 19:30:00,N044,228.6,5.81,1.4,31.12,0.95,0.116,0,0.014
2025-01-30 19:35:00,N031,237.01,11.71,2.69,33.92,0.93,0.223,0,0.014
2025-01-30 19:40:00,N050,237.13,12.08,2.8,33.93,0.92,0.232,0,0.043
2025-01-30 19:45:00,N013,223.86,17.94,3.99,36.64,0.96,0.331,0,0.062
2025-01-30 19:50:00,N010,232.58,10.94,2.51,35.11,0.98,0.209,0,0.045
2025-01-30 19:55:00,N041,220.1,10.63,2.37,36.27,0.99,0.197,0,0.037
2025-01-30 20:00:00,N020,236.17,16.82,3.93,39.37,0.97,0.326,0,0.027
2025-01-30 20:05:00,N005,228.15,16.3,3.73,37.74,0.95,0.31,0,0.046
2025-01-30 20:10:00,N049,226.22,2.22,0.6,32.66,0.95,0.05,0,0.032
2025-01-30 20:15:00,N022,229.86,4.62,1.12,30.38,0.92,0.093,0,0.038
2025-01-30 20:20:00,N002,228.74,4.78,1.01,31.1,0.96,0.084,0,0.033
2025-01-30 20:25:00,N014,230.17,18.0,4.0,38.93,0.94,0.332,0,0.062
2025-01-30 20:30:00,N008,229.6,22.25,4.99,39.5,0.91,0.414,0,0.069
2025-01-30 20:35:00,N002,235.21,17.99,4.3,34.54,0.94,0.357,0,0.058
2025-01-30 20:40:00,N001,225.55,7.56,1.62,32.42,0.98,0.135,0,0.056
2025-01-30 20:45:00,N040,236.65,16.42,3.89,37.15,0.95,0.323,0,0.024
2025-01-30 20:50:00,N020,229.37,8.25,1.94,30.39,0.94,0.161,0,0.051
2025-01-30 20:55:00,N018,225.09,2.67,0.69,30.81,0.93,0.057,0,0.008
2025-01-30 21:00:00,N011,239.08,15.65,3.69,36.32,0.97,0.306,0,0.044
2025-01-30 21:05:00,N023,232.96,11.68,2.81,37.58,0.97,0.234,0,0.057
2025-01-30 21:10:00,N024,229.07,18.22,4.17,39.92,0.97,0.346,0,0.028
2025-01-30 21:15:00,N036,237.15,10.27,2.39,35.85,0.98,0.198,0,0.019
2025-01-30 21:20:00,N038,229.32,14.21,3.26,36.46,0.96,0.271,0,0.066
2025-01-30 21:25:00,N012,225.3,5.41,1.21,29.93,0.95,0.1,0,0.036
2025-01-30 21:30:00,N011,231.22,15.25,3.59,34.99,0.95,0.298,0,0.029
2025-01-30 21:35:00,N032,231.31,18.43,4.28,39.57,0.92,0.355,0,0.064
2025-01-30 21:40:00,N013,232.17,20.49,4.66,39.5,0.93,0.386,0,0.073
2025-01-30 21:45:00,N040,223.75,15.37,3.38,38.55,0.96,0.28,0,0.03
2025-01-30 21:50:00,N019,234.02,14.14,3.34,37.53,0.9,0.277,0,0.025
2025-01-30 21:55:00,N040,232.27,20.44,4.7,38.95,0.97,0.39,0,0.057
2025-01-30 22:00:00,N024,227.6,13.28,2.89,36.3,0.95,0.24,0,0.037
2025-01-30 22:05:00,N033,231.45,19.12,4.48,42.28,0.97,0.371,0,0.048
2025-01-30 22:10:00,N024,225.26,17.13,3.83,36.98,0.91,0.318,0,0.048
2025-01-30 22:15:00,N011,239.51,6.2,1.47,36.34,0.9,0.122,0,0.018
2025-01-30 22:20:00,N001,234.95,3.03,0.74,29.93,0.95,0.061,0,0.016
2025-01-30 22:25:00,N018,230.06,8.79,2.02,35.73,0.97,0.168,0,0.028
2025-01-30 22:30:00,N037,233.16,11.29,2.6,34.89,0.93,0.216,0,0.015
2025-01-30 22:35:00,N034,224.16,13.85,3.06,38.3,0.95,0.254,0,0.031
2025-01-30 22:40:00,N044,229.96,3.12,0.7,33.31,0.95,0.058,0,0.021
2025-01-30 22:45:00,N033,234.09,17.46,4.13,39.13,0.93,0.343,0,0.046
2025-01-30 22:50:00,N045,232.0,11.94,2.94,34.92,0.93,0.244,0,0.062
2025-01-30 22:55:00,N024,235.29,10.93,2.49,31.44,0.93,0.207,0,0.05
2025-01-30 23:00:00,N036,235.63,5.2,1.25,32.4,0.91,0.104,0,0.026
2025-01-30 23:05:00,N047,232.13,16.16,3.7,37.84,0.89,0.307,0,0.054
2025-01-30 23:10:00,N012,221.77,14.48,3.23,35.55,1.0,0.268,0,0.023
2025-01-30 23:15:00,N012,229.14,6.47,1.46,31.46,0.94,0.121,0,0.045
2025-01-30 23:20:00,N023,230.43,14.03,3.23,39.98,0.89,0.268,0,0.066
2025-01-30 23:25:00,N047,231.48,19.53,4.51,39.55,1.0,0.374,0,0.032
2025-01-30 23:30:00,N035,229.52,11.68,2.67,34.99,0.96,0.221,0,0.028
2025-01-30 23:35:00,N031,227.03,11.25,2.66,30.93,0.92,0.221,0,0.034
2025-01-30 23:40:00,N027,226.3,17.88,4.07,37.06,0.94,0.338,0,0.034
2025-01-30 23:45:00,N004,224.76,20.95,4.69,39.8,0.95,0.389,0,0.035
2025-01-30 23:50:00,N038,229.21,4.8,1.16,30.92,0.93,0.096,0,0.047
2025-01-30 23:55:00,N001,229.77,4.26,1.04,32.76,0.96,0.086,0,0.017
2025-01-31 00:00:00,N031,222.17,2.58,0.6,32.12,0.96,0.05,0,0.039
2025-01-31 00:05:00,N034,229.18,19.61,4.53,40.42,0.91,0.376,0,0.058
2025-01-31 00:10:00,N030,229.24,2.93,0.61,33.63,0.95,0.051,0,0.018
2025-01-31 00:15:00,N007,226.58,3.21,0.7,31.05,0.97,0.058,0,0.04
2025-01-31 00:20:00,N003,225.78,5.34,1.21,34.74,0.99,0.101,0,0.038
2025-01-31 00:25:00,N035,228.12,13.82,3.22,34.04,0.97,0.267,0,0.06
2025-01-31 00:30:00,N043,230.99,17.86,4.04,36.97,0.91,0.336,0,0.021
2025-01-31 00:35:00,N017,224.01,5.24,1.21,30.59,0.94,0.1,0,0.033
2025-01-31 00:40:00,N039,227.71,8.53,1.95,35.49,0.99,0.162,0,0.034
2025-01-31 00:45:00,N014,218.63,20.51,4.45,41.77,0.91,0.369,0,0.033
2025-01-31 00:50:00,N041,224.57,17.29,3.83,37.27,0.96,0.318,0,0.065
2025-01-31 00:55:00,N026,240.43,11.24,2.65,32.26,0.98,0.22,0,0.009
2025-01-31 01:00:00,N006,237.54,17.42,4.16,39.23,0.93,0.345,0,0.038
2025-01-31 01:05:00,N027,238.33,5.84,1.37,32.12,0.95,0.113,0,0.008
2025-01-31 01:10:00,N015,232.87,9.69,2.28,33.91,0.93,0.189,0,0.018
2025-01-31 01:15:00,N017,224.89,15.84,3.44,36.63,0.97,0.285,0,0.043
2025-01-31 01:20:00,N008,230.31,19.15,4.37,42.87,0.97,0.363,0,0.079
2025-01-31 01:25:00,N010,230.73,14.85,3.48,35.91,0.98,0.289,0,0.027
2025-01-31 01:30:00,N001,226.57,21.23,4.74,41.9,0.99,0.393,0,0.029
2025-01-31 01:35:00,N016,221.55,18.21,4.11,40.43,0.96,0.341,0,0.036
2025-01-31 01:40:00,N015,234.93,4.46,0.88,33.12,0.94,0.073,0,0.033
2025-01-31 01:45:00,N002,231.03,18.06,4.24,36.01,0.95,0.352,0,0.029
2025-01-31 01:50:00,N031,223.17,4.7,1.08,34.18,0.97,0.089,0,0.012
2025-01-31 01:55:00,N033,225.51,15.72,3.55,37.06,0.98,0.295,0,0.06
2025-01-31 02:00:00,N018,227.22,21.36,4.87,40.02,0.99,0.404,0,0.047
2025-01-31 02:05:00,N011,245.08,13.74,3.46,37.44,0.96,0.287,1,0.565
2025-01-31 02:10:00,N032,233.07,12.65,2.99,35.39,0.95,0.248,0,0.054
2025-01-31 02:15:00,N015,232.95,15.86,3.71,37.47,0.95,0.308,0,0.052
2025-01-31 02:20:00,N033,232.83,11.56,2.68,36.37,0.99,0.222,0,0.03
2025-01-31 02:25:00,N016,233.33,14.61,3.48,37.11,0.92,0.289,0,0.051
2025-01-31 02:30:00,N046,234.64,17.54,4.01,39.21,0.95,0.333,0,0.028
2025-01-31 02:35:00,N021,228.55,10.39,2.36,36.2,0.9,0.196,0,0.058
2025-01-31 02:40:00,N004,231.99,19.41,4.49,41.69,0.97,0.373,0,0.062
2025-01-31 02:45:00,N048,228.14,10.91,2.37,33.34,0.94,0.197,0,0.026
2025-01-31 02:50:00,N048,222.0,10.7,2.47,36.96,0.95,0.205,0,0.042
2025-01-31 02:55:00,N020,228.31,16.86,3.76,38.77,0.99,0.312,0,0.035
2025-01-31 03:00:00,N036,227.62,18.95,4.26,37.99,0.95,0.353,0,0.027
2025-01-31 03:05:00,N029,215.93,6.4,1.37,31.77,0.96,0.114,0,0.026
2025-01-31 03:10:00,N046,225.01,11.24,2.63,37.22,0.99,0.219,0,0.052
2025-01-31 03:15:00,N027,231.26,19.5,4.34,37.73,0.93,0.36,0,0.045
2025-01-31 03:20:00,N043,225.53,18.82,4.2,38.49,0.93,0.349,0,0.038
2025-01-31 03:25:00,N012,230.47,12.47,2.9,36.01,0.94,0.241,0,0.054
2025-01-31 03:30:00,N045,237.96,13.53,3.37,35.32,0.96,0.28,0,0.037
2025-01-31 03:35:00,N022,227.56,14.13,3.2,36.95,0.92,0.266,0,0.018
2025-01-31 03:40:00,N026,231.58,3.42,0.76,29.04,0.89,0.063,0,0.039
2025-01-31 03:45:00,N037,238.81,20.1,4.73,37.81,0.98,0.393,0,0.065
2025-01-31 03:50:00,N036,226.06,17.4,3.99,36.03,0.99,0.331,0,0.033
2025-01-31 03:55:00,N021,233.46,7.39,1.79,36.58,0.94,0.149,0,0.049
2025-01-31 04:00:00,N008,226.6,8.56,1.83,31.66,0.95,0.152,0,0.04
2025-01-31 04:05:00,N036,230.17,20.59,4.67,38.82,0.96,0.388,0,0.037
2025-01-31 04:10:00,N040,232.27,5.1,1.21,33.99,0.97,0.1,0,0.041
2025-01-31 04:15:00,N042,232.68,14.22,3.31,36.6,0.94,0.275,0,0.025
2025-01-31 04:20:00,N022,227.91,11.2,2.48,34.99,0.91,0.206,0,0.059
2025-01-31 04:25:00,N013,222.2,3.52,0.83,33.37,0.91,0.069,0,0.014
2025-01-31 04:30:00,N008,231.65,14.02,3.13,34.34,0.98,0.26,0,0.06
2025-01-31 04:35:00,N026,237.23,7.89,1.85,34.92,0.92,0.154,0,0.038
2025-01-31 04:40:00,N039,230.51,21.11,4.77,39.42,0.94,0.396,0,0.049
2025-01-31 04:45:00,N016,236.92,7.99,1.92,35.05,0.92,0.16,0,0.033
2025-01-31 04:50:00,N025,231.65,13.26,3.2,38.32,0.97,0.265,0,0.036
2025-01-31 04:55:00,N004,231.93,8.29,1.97,35.34,0.98,0.164,0,0.042
